csid,diary_type,diary_keeper,age_years_part,age_class_part,sex,age_class_cont,part_educ_stat,part_job,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,day,loc_stat,season
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Often,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Often,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Missing,Missing,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Older,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Pre-School,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Often,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Often,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Regularly,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Secondary,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Often,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
26,Picture,Participant,54.9,5,Female,Adult,05-Aug,Other,0,0,Missing,No,Missing,Missing,Yes,Often,No,none,Yes,none,Yes,some of the students were afraid to greet the participants after they knew he was keeping the diary,999,2011,1,1,1
28,Picture,Shadow,7.6,3,Female,Adult,01-Apr,Student,1,2,Sibling,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Parent,Yes,No,No,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Adult,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Adult,01-Apr,Student,1,2,Other relative,Yes,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Sibling,No,Yes,No,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,Yes,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Adult,01-Apr,Student,1,2,Other relative,Yes,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Adult,01-Apr,Student,1,2,Other relative,Yes,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Parent,No,No,No,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Sibling,No,Yes,No,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Pre-School,01-Apr,Student,1,2,Other relative,Yes,Yes,Yes,Missing,Missing,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Primary,01-Apr,Student,1,2,Sibling,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
28,Picture,Shadow,7.6,3,Female,Adult,01-Apr,Student,1,2,Other relative,No,Yes,Yes,Yes,Daily,No,None,No,At times the participant was away from the sight of the shadow.,No,None,No comment,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Secondary,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Secondary,01-Apr,Business Person,0,0,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Spouse,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Secondary,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Older,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2012,1,1,0
29,Picture,Participant,55.9,5,Male,Adult,01-Apr,Business Person,0,0,Offspring,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,999,2012,1,1,0
33,Picture,Participant,14.9,3,Male,Pre-School,0,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No comment,2011,1,1,1
33,Picture,Participant,14.9,3,Male,Adult,0,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No comment,2011,1,1,1
33,Picture,Participant,14.9,3,Male,Adult,0,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No comment,2011,1,1,1
33,Picture,Participant,14.9,3,Male,Pre-School,0,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No comment,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Pre-School,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Spouse,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Pre-School,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Pre-School,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Adult,05-Aug,Business Person,0,0,Offspring,No,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Older,05-Aug,Business Person,0,0,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,No,No,No,Missing,Missing,No,None,Yes,None,No,None,999,2011,1,1,1
35,Picture,Participant,42.9,5,Female,Primary,05-Aug,Business Person,0,0,Offspring,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Primary,01-Apr,Student,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Adult,01-Apr,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Pre-School,01-Apr,Student,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Primary,01-Apr,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Adult,01-Apr,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Primary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Adult,01-Apr,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Primary,01-Apr,Student,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Pre-School,01-Apr,Student,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Primary,01-Apr,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Adult,01-Apr,Student,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Pre-School,01-Apr,Student,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Older,01-Apr,Student,0,0,Parent,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Primary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Primary,01-Apr,Student,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Pre-School,01-Apr,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
39,Picture,Participant,11.1,3,Female,Secondary,01-Apr,Student,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,999,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Adult,09-Dec,Other,0,0,Other relative,Yes,No,No,Yes,Daily,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Older,09-Dec,Other,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Primary,09-Dec,Other,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Primary,09-Dec,Other,0,0,Other relative,No,No,No,Missing,Missing,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Adult,09-Dec,Other,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Secondary,09-Dec,Other,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Adult,09-Dec,Other,0,0,Other relative,No,Yes,Yes,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
44,Picture,Participant,65.9,6,Male,Adult,09-Dec,Other,0,0,Other relative,No,No,No,Yes,Regularly,No,None,No,He forgot to write the contacts.,No,None,It's good that the community be made aware of being clean e.g use of handkerchiefs.,2011,1,1,1
